Admin_Unit_Code,Sub_Unit_Code,Site_Name,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,NPSTaxonCode,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt
WOTR,NA,WOTR,WOTR-0008,Forest,2007,2007-05-10,5:45,5:55,Sarah Goodwin,1,0-2.5 min,,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,20.79999924,73,Mist/Drizzle,Calm (< 1 mph) smoke rises vertically,Serious effect on count,FALSE
WOTR,NA,WOTR,WOTR-0008,Forest,2007,2007-05-10,5:45,5:55,Sarah Goodwin,1,0-2.5 min,,50 - 100 Meters,FALSE,Male,Northern Flicker,Colaptes auratus,178154,84820,NOFL,FALSE,FALSE,20.79999924,73,Mist/Drizzle,Calm (< 1 mph) smoke rises vertically,Serious effect on count,FALSE
WOTR,NA,WOTR,WOTR-0008,Forest,2007,2007-05-10,5:45,5:55,Sarah Goodwin,1,0-2.5 min,,50 - 100 Meters,FALSE,Male,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,20.79999924,73,Mist/Drizzle,Calm (< 1 mph) smoke rises vertically,Serious effect on count,FALSE
WOTR,NA,WOTR,WOTR-0008,Forest,2014,2014-06-06,7:44,7:54,Nick Jennings,1,2.5 - 5 min,Calling,<= 50 Meters,FALSE,Undetermined,Downy Woodpecker,Picoides pubescens,178259,84936,DOWO,FALSE,TRUE,23.79999924,49.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,FALSE
WOTR,NA,WOTR,WOTR-0008,Forest,2014,2014-06-06,7:44,7:54,Nick Jennings,1,0-2.5 min,Visualization,,TRUE,Undetermined,Red-tailed Hawk,Buteo jamaicensis,175350,79563,RTHA,FALSE,FALSE,23.79999924,49.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE
WOTR,NA,WOTR,WOTR-0008,Forest,2014,2014-06-06,7:44,7:54,Nick Jennings,1,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,178195,84865,RBWO,FALSE,FALSE,23.79999924,49.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE
WOTR,NA,WOTR,WOTR-0008,Forest,2014,2014-06-06,7:44,7:54,Nick Jennings,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,23.79999924,49.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE
WOTR,NA,WOTR,WOTR-0008,Forest,2014,2014-06-06,7:44,7:54,Nick Jennings,1,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Blue Jay,Cyanocitta cristata,179680,86252,BLJA,FALSE,FALSE,23.79999924,49.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,FALSE
WOTR,NA,WOTR,WOTR-0008,Forest,2014,2014-06-06,7:44,7:54,Nick Jennings,1,7.5 - 10 min,Visualization,<= 50 Meters,FALSE,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853,88038,BGGN,FALSE,FALSE,23.79999924,49.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,FALSE
WOTR,NA,WOTR,WOTR-0008,Forest,2014,2014-06-06,7:44,7:54,Nick Jennings,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,FALSE,TRUE,23.79999924,49.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE
WOTR,NA,WOTR,WOTR-0008,Forest,2014,2014-06-06,7:44,7:54,Nick Jennings,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Black-and-white Warbler,Mniotilta varia,178844,91012,BAWW,FALSE,FALSE,23.79999924,49.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE
WOTR,NA,WOTR,WOTR-0008,Forest,2014,2014-06-23,6:58,7:08,Chris Hensley,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,19.39999962,86.40000153,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Serious effect on count,TRUE
WOTR,NA,WOTR,WOTR-0008,Forest,2014,2014-06-23,6:58,7:08,Chris Hensley,2,7.5 - 10 min,Singing,<= 50 Meters,FALSE,Male,Carolina Chickadee,Poecile carolinensis,554383,265876,CACH,FALSE,TRUE,19.39999962,86.40000153,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Serious effect on count,FALSE
WOTR,NA,WOTR,WOTR-0008,Forest,2014,2014-06-23,6:58,7:08,Chris Hensley,2,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,19.39999962,86.40000153,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Serious effect on count,TRUE
WOTR,NA,WOTR,WOTR-0008,Forest,2014,2014-06-23,6:58,7:08,Chris Hensley,2,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,19.39999962,86.40000153,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Serious effect on count,TRUE
WOTR,NA,WOTR,WOTR-0008,Forest,2014,2014-06-23,6:58,7:08,Chris Hensley,2,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Unidentified Chickadee,Poecile,553526,263793,UNCH,FALSE,FALSE,19.39999962,86.40000153,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Serious effect on count,TRUE
WOTR,NA,WOTR,WOTR-0008,Forest,2014,2014-06-23,6:58,7:08,Chris Hensley,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Chipping Sparrow,Spizella passerina,179435,84781,CHSP,FALSE,FALSE,19.39999962,86.40000153,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Serious effect on count,TRUE
WOTR,NA,WOTR,WOTR-0004,Forest,2016,2016-06-22,6:50,7:00,Matt Sileo,2,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Unidentified Chickadee,Poecile,553526,263793,UNCH,FALSE,FALSE,21.70000076,79.80000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
WOTR,NA,WOTR,WOTR-0004,Forest,2016,2016-06-22,6:50,7:00,Matt Sileo,2,2.5 - 5 min,Calling,<= 50 Meters,FALSE,Undetermined,Downy Woodpecker,Picoides pubescens,178259,84936,DOWO,FALSE,TRUE,21.70000076,79.80000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
WOTR,NA,WOTR,WOTR-0004,Forest,2016,2016-06-22,6:50,7:00,Matt Sileo,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,21.70000076,79.80000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
WOTR,NA,WOTR,WOTR-0004,Forest,2016,2016-06-22,6:50,7:00,Matt Sileo,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,21.70000076,79.80000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
WOTR,NA,WOTR,WOTR-0004,Forest,2016,2016-06-22,6:50,7:00,Matt Sileo,2,7.5 - 10 min,Calling,50 - 100 Meters,FALSE,Undetermined,Northern Flicker,Colaptes auratus,178154,84820,NOFL,FALSE,FALSE,21.70000076,79.80000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
WOTR,NA,WOTR,WOTR-0004,Forest,2016,2016-06-22,6:50,7:00,Matt Sileo,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,21.70000076,79.80000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
WOTR,NA,WOTR,WOTR-0004,Forest,2016,2016-06-22,6:50,7:00,Matt Sileo,2,5 - 7.5 min,Calling,<= 50 Meters,FALSE,Undetermined,American Robin,Turdus migratorius,179759,87136,AMRO,FALSE,FALSE,21.70000076,79.80000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
WOTR,NA,WOTR,WOTR-0004,Forest,2016,2016-06-22,6:50,7:00,Matt Sileo,2,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Blue Jay,Cyanocitta cristata,179680,86252,BLJA,FALSE,FALSE,21.70000076,79.80000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
WOTR,NA,WOTR,WOTR-0004,Forest,2016,2016-06-22,6:50,7:00,Matt Sileo,2,0-2.5 min,Visualization,<= 50 Meters,FALSE,Undetermined,Blue Jay,Cyanocitta cristata,179680,86252,BLJA,FALSE,FALSE,21.70000076,79.80000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
WOTR,NA,WOTR,WOTR-0004,Forest,2016,2016-06-22,6:50,7:00,Matt Sileo,2,7.5 - 10 min,Calling,50 - 100 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,21.70000076,79.80000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
WOTR,NA,WOTR,WOTR-0004,Forest,2016,2016-05-28,6:28,6:38,Ashley Lohr,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,FALSE,TRUE,21.70000076,74.30000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
WOTR,NA,WOTR,WOTR-0004,Forest,2016,2016-05-28,6:28,6:38,Ashley Lohr,1,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,White-breasted Nuthatch,Sitta carolinensis,178775,90935,WBNU,FALSE,FALSE,21.70000076,74.30000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
WOTR,NA,WOTR,WOTR-0004,Forest,2016,2016-05-28,6:28,6:38,Ashley Lohr,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,21.70000076,74.30000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
WOTR,NA,WOTR,WOTR-0004,Forest,2016,2016-05-28,6:28,6:38,Ashley Lohr,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Male,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,FALSE,TRUE,21.70000076,74.30000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
WOTR,NA,WOTR,WOTR-0004,Forest,2016,2016-05-28,6:28,6:38,Ashley Lohr,1,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Male,Blue-gray Gnatcatcher,Polioptila caerulea,179853,88038,BGGN,FALSE,FALSE,21.70000076,74.30000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
WOTR,NA,WOTR,WOTR-0004,Forest,2016,2016-05-28,6:28,6:38,Ashley Lohr,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Carolina Chickadee,Poecile carolinensis,554383,265876,CACH,FALSE,TRUE,21.70000076,74.30000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
WOTR,NA,WOTR,WOTR-0004,Forest,2017,2017-05-20,6:24,6:34,Meta Griffin,1,2.5 - 5 min,Calling,<= 50 Meters,FALSE,,Great Crested Flycatcher,Myiarchus crinitus,178309,85791,GCFL,FALSE,FALSE,22,79,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE
WOTR,NA,WOTR,WOTR-0004,Forest,2017,2017-05-20,6:24,6:34,Meta Griffin,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,,White-breasted Nuthatch,Sitta carolinensis,178775,90935,WBNU,FALSE,FALSE,22,79,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
WOTR,NA,WOTR,WOTR-0004,Forest,2017,2017-05-20,6:24,6:34,Meta Griffin,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,22,79,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
WOTR,NA,WOTR,WOTR-0004,Forest,2017,2017-05-20,6:24,6:34,Meta Griffin,1,0-2.5 min,Calling,<= 50 Meters,FALSE,,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,22,79,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
WOTR,NA,WOTR,WOTR-0004,Forest,2017,2017-05-20,6:24,6:34,Meta Griffin,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,22,79,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
WOTR,NA,WOTR,WOTR-0004,Forest,2017,2017-05-20,6:24,6:34,Meta Griffin,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,22,79,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
WOTR,NA,WOTR,WOTR-0004,Forest,2017,2017-05-20,6:24,6:34,Meta Griffin,1,2.5 - 5 min,Calling,<= 50 Meters,FALSE,,Carolina Chickadee,Poecile carolinensis,554383,265876,CACH,FALSE,TRUE,22,79,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE
WOTR,NA,WOTR,WOTR-0004,Forest,2017,2017-05-20,6:24,6:34,Meta Griffin,1,0-2.5 min,Calling,<= 50 Meters,FALSE,,Blue Jay,Cyanocitta cristata,179680,86252,BLJA,FALSE,FALSE,22,79,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
WOTR,NA,WOTR,WOTR-0004,Forest,2017,2017-05-20,6:24,6:34,Meta Griffin,1,5 - 7.5 min,Calling,<= 50 Meters,FALSE,,Blue-gray Gnatcatcher,Polioptila caerulea,179853,88038,BGGN,FALSE,FALSE,22,79,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE
WOTR,NA,WOTR,WOTR-0004,Forest,2017,2017-05-20,6:24,6:34,Meta Griffin,1,7.5 - 10 min,Singing,<= 50 Meters,FALSE,,American Goldfinch,Spinus tristis,179236,95300,AMGO,FALSE,FALSE,22,79,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE
WOTR,NA,WOTR,WOTR-0004,Forest,2017,2017-05-20,6:24,6:34,Meta Griffin,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,,American Crow,Corvus brachyrhynchos,179731,87106,AMCR,FALSE,FALSE,22,79,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
WOTR,NA,WOTR,WOTR-0004,Forest,2017,2017-05-20,6:24,6:34,Meta Griffin,1,2.5 - 5 min,Singing,<= 50 Meters,FALSE,,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,22,79,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
WOTR,NA,WOTR,WOTR-0004,Forest,2017,2017-06-17,7:38,7:48,Ryan Trenkamp,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,23,88,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
WOTR,NA,WOTR,WOTR-0004,Forest,2017,2017-06-17,7:38,7:48,Ryan Trenkamp,2,5 - 7.5 min,Singing,<= 50 Meters,FALSE,,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,23,88,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
WOTR,NA,WOTR,WOTR-0004,Forest,2017,2017-06-17,7:38,7:48,Ryan Trenkamp,2,2.5 - 5 min,Calling,<= 50 Meters,FALSE,,American Robin,Turdus migratorius,179759,87136,AMRO,FALSE,FALSE,23,88,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
WOTR,NA,WOTR,WOTR-0004,Forest,2017,2017-06-17,7:38,7:48,Ryan Trenkamp,2,7.5 - 10 min,Calling,<= 50 Meters,FALSE,,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,FALSE,TRUE,23,88,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
WOTR,NA,WOTR,WOTR-0004,Forest,2017,2017-06-17,7:38,7:48,Ryan Trenkamp,2,5 - 7.5 min,Calling,<= 50 Meters,FALSE,,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,FALSE,TRUE,23,88,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
WOTR,NA,WOTR,WOTR-0004,Forest,2017,2017-06-17,7:38,7:48,Ryan Trenkamp,2,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,,Blue Jay,Cyanocitta cristata,179680,86252,BLJA,FALSE,FALSE,23,88,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
WOTR,NA,WOTR,WOTR-0004,Forest,2017,2017-06-17,7:38,7:48,Ryan Trenkamp,2,7.5 - 10 min,Calling,<= 50 Meters,FALSE,,Great Crested Flycatcher,Myiarchus crinitus,178309,85791,GCFL,FALSE,FALSE,23,88,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
WOTR,NA,WOTR,WOTR-0004,Forest,2017,2017-06-17,7:38,7:48,Ryan Trenkamp,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,23,88,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
WOTR,NA,WOTR,WOTR-0004,Forest,2017,2017-06-17,7:38,7:48,Ryan Trenkamp,2,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,23,88,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
WOTR,NA,WOTR,WOTR-0004,Forest,2017,2017-06-17,7:38,7:48,Ryan Trenkamp,2,0-2.5 min,Calling,,TRUE,,Chimney Swift,Chaetura pelagica,178001,83046,CHSW,FALSE,TRUE,23,88,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
WOTR,NA,WOTR,WOTR-0004,Forest,2017,2017-06-17,7:38,7:48,Ryan Trenkamp,2,0-2.5 min,Calling,<= 50 Meters,FALSE,,Downy Woodpecker,Picoides pubescens,178259,84936,DOWO,FALSE,TRUE,23,88,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
WOTR,NA,WOTR,WOTR-0004,Forest,2017,2017-06-17,7:38,7:48,Ryan Trenkamp,2,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,,Downy Woodpecker,Picoides pubescens,178259,84936,DOWO,FALSE,TRUE,23,88,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
WOTR,NA,WOTR,WOTR-0004,Forest,2017,2017-06-17,7:38,7:48,Ryan Trenkamp,2,0-2.5 min,Singing,<= 50 Meters,FALSE,,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,23,88,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
WOTR,NA,WOTR,WOTR-0004,Forest,2017,2017-06-17,7:38,7:48,Ryan Trenkamp,2,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,23,88,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
WOTR,NA,WOTR,WOTR-0004,Forest,2017,2017-06-17,7:38,7:48,Ryan Trenkamp,2,5 - 7.5 min,Calling,50 - 100 Meters,FALSE,,Red-bellied Woodpecker,Melanerpes carolinus,178195,84865,RBWO,FALSE,FALSE,23,88,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
WOTR,NA,WOTR,WOTR-0004,Forest,2017,2017-06-17,7:38,7:48,Ryan Trenkamp,2,0-2.5 min,Calling,<= 50 Meters,FALSE,,Carolina Chickadee,Poecile carolinensis,554383,265876,CACH,FALSE,TRUE,23,88,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
WOTR,NA,WOTR,WOTR-0004,Forest,2015,2015-05-29,6:18,6:28,Conor Higgins,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,23.29999924,82.40000153,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
WOTR,NA,WOTR,WOTR-0004,Forest,2015,2015-05-29,6:18,6:28,Conor Higgins,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Great Crested Flycatcher,Myiarchus crinitus,178309,85791,GCFL,FALSE,FALSE,23.29999924,82.40000153,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
WOTR,NA,WOTR,WOTR-0004,Forest,2015,2015-05-29,6:18,6:28,Conor Higgins,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,23.29999924,82.40000153,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
WOTR,NA,WOTR,WOTR-0004,Forest,2015,2015-05-29,6:18,6:28,Conor Higgins,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,FALSE,TRUE,23.29999924,82.40000153,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
WOTR,NA,WOTR,WOTR-0004,Forest,2015,2015-05-29,6:18,6:28,Conor Higgins,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,FALSE,TRUE,23.29999924,82.40000153,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
WOTR,NA,WOTR,WOTR-0004,Forest,2015,2015-05-29,6:18,6:28,Conor Higgins,1,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853,88038,BGGN,FALSE,FALSE,23.29999924,82.40000153,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
WOTR,NA,WOTR,WOTR-0004,Forest,2015,2015-05-29,6:18,6:28,Conor Higgins,1,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Blue Jay,Cyanocitta cristata,179680,86252,BLJA,FALSE,FALSE,23.29999924,82.40000153,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
WOTR,NA,WOTR,WOTR-0004,Forest,2015,2015-05-29,6:18,6:28,Conor Higgins,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,23.29999924,82.40000153,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
WOTR,NA,WOTR,WOTR-0004,Forest,2015,2015-05-29,6:18,6:28,Conor Higgins,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Bluebird,Sialia sialis,179801,87184,EABL,FALSE,FALSE,23.29999924,82.40000153,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
WOTR,NA,WOTR,WOTR-0004,Forest,2015,2015-05-29,6:18,6:28,Conor Higgins,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,23.29999924,82.40000153,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
WOTR,NA,WOTR,WOTR-0004,Forest,2015,2015-05-29,6:18,6:28,Conor Higgins,1,2.5 - 5 min,Calling,<= 50 Meters,FALSE,Undetermined,Unidentified Chickadee,Poecile,553526,263793,UNCH,FALSE,FALSE,23.29999924,82.40000153,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
WOTR,NA,WOTR,WOTR-0004,Forest,2015,2015-05-29,6:18,6:28,Conor Higgins,1,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,Undetermined,White-breasted Nuthatch,Sitta carolinensis,178775,90935,WBNU,FALSE,FALSE,23.29999924,82.40000153,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
WOTR,NA,WOTR,WOTR-0004,Forest,2015,2015-07-09,6:55,7:05,Allison Hanna,2,5 - 7.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,23.70000076,93,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
WOTR,NA,WOTR,WOTR-0004,Forest,2015,2015-07-09,6:55,7:05,Allison Hanna,2,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,23.70000076,93,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
WOTR,NA,WOTR,WOTR-0004,Forest,2015,2015-07-09,6:55,7:05,Allison Hanna,2,7.5 - 10 min,Calling,50 - 100 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,23.70000076,93,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
WOTR,NA,WOTR,WOTR-0004,Forest,2015,2015-07-09,6:55,7:05,Allison Hanna,2,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,FALSE,TRUE,23.70000076,93,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
